identifier,translation,other-identifier,author-name,num-authors,author-gender,author-nationality,book-title,publ-first,publ-edition,publ-ref,publ-decade,publisher,collection,subgenre,type,ISBN,status,read,Bemerkungen,protagonists,narration,setting-type,setting-place,setting-time,translator(s),title-original,publ-original,Startkorpus,Duplikat prüfen
deFast_Mutation,no,,"de Fast, Jan",1,male,FRA,Quatrieme mutation,,1973,1973,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Deon_Taxi,no,,"Déon, Michel",1,male,FRA,Un taxi mauve,,1973,1973,1970s,Gallimard,Folio,blanche,blanche,2-07-036999-4,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Farmer_Homme,yes,,"Farmer, Philip José",1,male,USA,L'homme qui trahit la vie,1973,1981,1973,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01051-4,tei,,,,,,,,"Garsault, Alain",Traitor to the Living,,,
Jeury_Temps,no,,"Jeury, Michel",1,male,FRA,Le temps incertain,,1973,1973,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00666-5,tei,,Kapitel nicht erkannt,,,,,,,,,,
Johnston_Arbres,yes,,"Johnston, Velda",1,female,,Les arbres de Josue,,1973,1973,1970s,Le Masque,Romans d'aventures,policier,populaire,(unknown) ,tei,,,,,,,,"Navarro, Marie-Louise",The Mourning Trees,1972,,
LeMay_Dame,no,,"leMay, Jean-Louis / leMay, Doris",2,mixed,FRA,Dame Lueen,,1973,1973,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,id darf keine colons enthalten ('+'),,,,,,,,,,
Manchette_Morgue,no,rv1070,"Manchette, Jean-Patrick",1,male,FRA,Morgue Pleine,1973,,1973,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Rayjean_Revolte,no,,"Rayjean, Max-André",1,male,FRA,La révolte de Gerkanol,,1973,1973,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,yes,,Jé,heterodiegetic,space,space,future,,,,,
Ryck_Secret,no,,"Ryck, Francis",1,male,FRA,Le secret,,1973,1973,1970s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Ryck_Voulez,no,rv0668,"Ryck, Francis",1,male,FRA,Voulez Vous Mourir,1973,,1973,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Simon_Tryptique,no,rv0185,"Simon, Claude",1,male,FRA,Tryptique,1973,,1973,1970s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
VanVogt_Guerre,yes,,"van Vogt, Alfred Elton",1,male,USA,La guerre contre le Rull,,1973,1973,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Gallet, Georges H.",The war against the Rull,1959,,
Vautrin_Bulletins,no,,"Vautrin, Jean",1,male,FRA,A bulletins rouge,,1973,1973,1970s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchegehend erkannt,,,,,,,,,,
Rousseau_Tribunal,no,,"Rousseau, André",1,male,FRA,Tribunal de femmes,1973,1973,1973,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,,tei,,,,,,,,,,,,
Marais_Joue,no,,"Marais, Claude",1,female,FRA,On ne joue pas avec le feu,1973,1973,1973,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,,tei,,,,,,,,,,,,
Ricardo_Comtesse,no,,Ricardo,1,,,Comtesse Anne,1973,1973,1973,1970s,Van Loo,Collection Amour,sentimental,populaire,,tei,,,,,,,,,,,,
Lewin_Cliente,yes,,"Lewin, Michael Z.",1,male,USA,Ma cliente Heloïse,1973,1973,1973,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,(unknown),tei,,keine ISBN,,,,,,,,,,
Gary_Enchanteurs,no,rf,"Gary, Romain",1,male,FRA,Enchanteurs,1973,2013,1973,1970s,Gallimard,,blanche,blanche,,tei,,,,,,,,,,,,
BoileauNarcejac_Poudriere,no,rv1260,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,La Poudrière [Arsène Lupin],1974,1987,1974,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
deFast_Mort,no,,"de Fast, Jan",1,male,FRA,La mort surgit de néant,,1974,1974,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,,,,,,,,,,,
deFast_Tueurs,no,,"de Fast, Jan",1,male,FRA,Les tueurs d'ame,,1974,1974,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,,,,,,,,,,,
GuillemonatBancal_Jamais,yes,,"Guillemonat, Jean / Bancal, Jean",2,male,,Jamais à l'heure même pour mourir,,1974,1974,1970s,Le Masque,Romans d'aventures,policier,populaire,(unknown) ,tei,,,,,,,,"Tardieu, Charles",Death of a white witch,,,
Heinlein_Podkayne,yes,,"Heinlein, Robert",1,male,USA,Podkayne fille de Mars,,1974,1974,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,Kapitel nicht erkannt,,,,,,"Deutsch, Michel",Podkayne of Mars,,,
Laine_Dentelliere,no,,"Lainé, Pascal",1,male,,La dentellière,,1974,1974,1970s,Gallimard,Folio,blanche,blanche,2-07-036726-6,tei,,,,,,,,,,,,
Lapauze_Parallele,no,,"Lapauze, Daniel",1,male,FRA,Parallèle 83,1974,,1974,1970s,Marabout,Poche 2000,,populaire,,tei,,,,,,,,,,,,
LeMay_Gardiens,no,,"Le May, Jean-Louis / Le May, Doris",2,mixed,FRA,Les gardiens de l'Almucantar,,1974,1974,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,,,,,,,,,,,
LeMay_Yetig,no,,"leMay, Jean-Louis / leMay, Doris",2,mixed,FRA,Yetig de la nef monde,,1974,1974,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,id darf keine colons enthalten ('+'),,,,,,,,,,
Levin_Femmes,yes,,"Levin, Ira",1,male,,Les femmes de Stepford,,1974,1974,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Prigent, Tanette / Gritz, Noman",The Steopford Wives,1972,,
Moore_Jirel,yes,,"Moore, Catherine L.",1,female,USA,Jirel de Joiry,,1974,1974,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Gallet, Georges H.",Jirel of Joiry,,,
Morressy_Fils,yes,,"Morressy, John",1,male,USA,Le fils des étoiles,1974,1974,1974,1970s,Marabout,bibliothèque marabout,scifi,populaire,(unknown),tei,,,,,,,,"Halleux, Gérard",Starbrat,1972,,
Pelot_Plomb,no,rv0805,"Pelot, Pierre",1,male,FRA,Du Plomb dans la Neige,1974,,1974,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Port_Pont,no,,"Port, Red",1,male,BEL,Le pont vertical,1974,,1974,1970s,Marabout,Poche 2000,,populaire,,tei,,,,,,,,,,,,
Rayjean_Grand,no,,"Rayjean, Max-André",1,male,FRA,Le grand retour,,1974,1974,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,"Seiten 58, 59 fehlen",,,,,,,,,,
Sheckley_Temps,yes,,"Sheckley, Robert",1,male,USA,Le temps meurtrier,,1974,1974,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00365-8,ocr,,,,,,,,"Zimet, Ben",Time Killer,1958,,
Steiner_Brebis,no,,"Steiner, Kurt",1,male,FRA,Brebis galeuses,,1974,1974,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Veillot_Misandra,no,,"Veillot, Claude",1,male,FRA,Misandra,,1974,1974,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Gary_Tetes,no,rf,"Gary, Romain",1,male,FRA,Têtes de Stephanie,1974,,1974,1970s,Gallimard,,blanche,blanche,,tei,yes,,,,,,,,,,,
Andrevon_Retour,no,,"Andrevon, Jean-Pierre",1,male,FRA,Retour à la terre,,1975,1975,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Ballard_Vermillion,yes,,"Ballard, James Graham",1,male,GBR,Vermillion Sands,1975,1979,1975,1970s,,,scifi,populaire,2-253-02311-6,tei,,,,,,,,,,,,
Bass_Humanite,yes,,"Bass, T.J.",1,male,USA,Humanité et demie,1975,1979,1975,1970s,,,scifi,populaire,2-253-02208-X,tei,,,,,,,,,,,,
BoileauNarcejac_Second,no,rv1261,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,Le Second Visage d'Arsène Lupin,1975,1986,1975,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Chabrey_Gele,no,,"Chabrey, François",1,male,FRA,Matt gèle en Alakska,,1975,1975,1970s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Chabrey_Perd,no,,"Chabrey, François",1,male,FRA,Matt perd la face,,1975,1975,1970s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Clauzel_Princesse,no,,"Clauzel, Robert",1,male,FRA,Princesse des étoiles,,1975,1975,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,yes,Kapitel nicht durchgehend erkannt,,heterodiegetic,other,planet,future,,(unknown),,,
Compton_Mort,yes,,"Compton, D.G.",1,male,GBR,la mort en direct,1975,1984,1975,1970s,J'ai lu,Science-fiction,scifi,populaire,9782277217558,tei,,,,,,,,,,,,
Curval_Ressac,no,,"Curval, Philippe",1,male,FRA,Le ressac de l'espace,,1975,1975,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,1971,,
Echenoz_An,no,rv0126,"Echenoz, Jean",1,male,FRA,Un An,1975,,1975,1970s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Goffart_Jonathan,no,,"Goffart, Vincent",1,male,BEL,Jonathan à perte de temps,1975,1975,1975,1970s,Marabout,bibliothèque marabout,,populaire,,tei,,,,,,,,,,,,
Karol_Comment,no,,"Karol, Alix",1,male,,Comment mourir sans se fatiguer,,1975,1975,1970s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Klein_Seigneurs,no,,"Klein, Gérard",1,male,,Les seigneurs de la guerre,,1975,1975,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,,,
LeMay_Pilote,no,,"leMay, Jean-Louis / leMay, Doris",2,mixed,FRA,Un pilote a disparu,,1975,1975,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),ocr,,"kann nicht als html gespeichert werden, Versuch führt zu Fehlermeldung",,,,,,,,,,
Modiano_Villa,no,rv0240,"Modiano, Patrick",1,male,FRA,Villa Triste,1975,,1975,1970s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Murcie_Folie,no,,"Murcie, Georges",1,male,,La folie du capitaine Sangor,,1975,1975,1970s,Fleuve Noir,Anticipation,scifi,populaire,(unknown),tei,,"Seiten 42-43, 146-147 fehlen",,,,,,,,,,
Scovel_Geste,no,,"Scovel, Guy",1,male,FRA,La geste du halaguen,1975,1975,1975,1970s,Marabout,bibliothèque marabout,,populaire,(unknown),tei,,Ein Teil des Romans wurde bereits 1971 in einer Anthologie veröffentlicht,,,,,,,,,,
Silverberg_Livre,yes,,"Silverberg, Robert",1,male,USA,Le livre des crânes,,1975,1975,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01315-7,tei,,,,,,,,"Abadia, Guy",The book of skulls,1972,,
Tournier_Meteores,no,rv0497,"Tournier, Michel",1,male,FRA,Meteores,1975,,1975,1970s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
VanVogt_Empire,yes,,"van Vogt, Alfred Elton",1,male,USA,L'empire de l'atome,,1975,1975,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Billon, Pierre",Empire of the atom,,,
VanVogt_Lendemains,yes,,"van Vogt, Alfred Elton",1,male,USA,Des lendemains qui scintillent,,1975,1975,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Deutsch, Michel",Future glitter,,,
Vonnegut_Pianiste,yes,,"Vonnegut, Kurt Jr.",1,male,USA,Le pianiste déchaîné,1975,1977,1975,1970s,Casterman,Le Livre De Poche,scifi,populaire,(unknown),tei,,keine ISBN,,,,,,,,,,
Picard_Solo,no,,"Picard, Gilbert",1,male,FRA,Solo pour toumba,1975,1975,1975,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0406-5,tei,,,,,,,,,,,,
Sariola_Qui,yes,,"Sariola, Mauri",1,male,FIN,Qui a tué le commissaire Wolf?,1975,1975,1975,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0437-5,tei,,,,,,,,,,,,
Fraser_Trefle,yes,,"Fraser, James",1,male,GBR,Le trèfle à cinq feuilles,1975,1975,1975,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0440-5,tei,,,,,,,,,,,,
Cheron_Assassin,no,,"Chéron, Bertrand",1,male,FRA,L'assassin viendra à l'aube,1975,1975,1975,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0364-6,tei,,,,,,,,,,,,
Gary_Vie,no,rf,"Gary, Romain [Ajar, Émile]",1,male,FRA,La Vie devant soi,1975,,1975,1970s,Mercure de France,,blanche,blanche,,tei,,,,,,,,,,,,
Ballard_IGH,yes,,"Ballard, James Graham",1,male,GBR,I.G.H.,,1976,1976,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-02177-X,tei,,Kapitel nicht durchgehend erkannt,,,,,,"Louit, Robert",High Rise,1975,,
Cagnati_Genie,no,,"Cagnati, Inès",1,female,FRA,Génie la folle,,1976,1976,1970s,Gallimard,Folio,blanche,blanche,2-07-037114-X,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Chapsal_Grands,no,,"Chapsal, Madeleine",1,female,FRA,Grands cris dans la nuit du couple,,1976,1976,1970s,Gallimard,Folio,blanche,blanche,2-07-037359-2,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Coney_Charisme,yes,,"Coney, Michaël",1,male,GBR,Charisme,,1976,1976,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01798-5,tei,,,,,,,,"Polanis, Jacques",Charisme,"
",,
Dard_Concerto,no,rv1198,"Dard, Frédéric",1,male,FRA,Concerto pour porte-jarretelles,1976,,1976,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
DeMonaghan_Trop,no,,"de Monaghan, Hélène",1,female,FRA,Trop chère Èmilie,,1976,1976,1970s,Le Masque,Romans d'aventures,policier,populaire,(unknown) ,tei,,,,,,,,,,,,
Demuth_Galaxiales,no,,"Demuth, Michel",1,male,FRA,les Galaxiales,1976,1976,1976,1970s,J'ai lu,Science-fiction,scifi,populaire,,tei,,keine ISBN,,,,,,,,,,
Douay_Echiquer,no,,"Douay, Dominique",1,male,FRA,l'échiquier de la création,1976,1976,1976,1970s,J'ai lu,Science-fiction,scifi,populaire,,tei,keine ISBN,,,,,,,,,,,
Jeury_Soleil,no,,"Jeury, Michel",1,male,FRA,Soleil chaud poisson des profondeurs,,1976,1976,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01112-X,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Lang_Nous,yes,,"Lang, Maria",1,female,SWE,Nous étions treize en classe,,1976,1976,1970s,Le Masque,Romans d'aventures,policier,populaire,2-7024-0573-8,tei,,,,,,,,"Roussel, Asa",Vi var tretton i klassen,1973,,
Lichtenberg_Maison,yes,,"Lichtenberg, Jacqueline",1,female,USA,La maison de Zeor,1976,1976,1976,1970s,Marabout,bibliothèque marabout / science-fiction,scifi,populaire,,tei,keine ISBN,,,,,,,,,,,
Malzberg_Scop,yes,,"Malzberg, Barry N.",1,male,USA,Scop,1976,1977,1976,1970s,Marabout,bibliothèque marabout,,populaire,,tei,"keine ISBN, aber 2 andere Zahlen: ""0324 0633"" und ""40 1624 2",,,,,,,,,,,
Manchette_Petit,no,rv1073,"Manchette, Jean-Patrick",1,male,FRA,Le Petit Bleu de la côté ouest,1976,,1976,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Manchette_Qued,no,rv1076,"Manchette, Jean-Patrick",1,male,FRA,Que d'Os !,1976,,1976,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Moore_Nuit,yes,,"Moore, Catherine L.",1,female,USA,La nuit du jugement,,1976,1976,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,"Straschitz, Frank",Judgment night,,,
Priest_Machine,,,"Priest, Christopher",1,male,GBR,La machine à explorer l'espace,1976,1976,1976,1970s,J'ai lu,,,populaire,,tei,keine ISBN,,,,,,,,,,,
Sarraute_Disent,no,,"Sarraute, Nathalie",1,female,FRA,"»disent les imbéciles«
",,1976,1976,1970s,Gallimard,Folio,blanche,blanche,2-07-036997-8,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
SpragueDeCamp_Chasse,yes,,"Sprague de Camp, Lyon",1,male,USA,Chasse cosmique,,1976,1976,1970s,Le Masque,Science Fiction,scifi,populaire,2-7024-0546-6,tei,,,,,,,,"Delavaud, Collin",Cosmic Manhunt,1959,,
Sternberg_Sophie,no,,"Sternberg, Jacques",1,male,BEL,"Sophie, la mer et la nuit",1976,1978,1976,1970s,Albin Michel,Le Livre De Poche,scifi,populaire,2-253-01874-0,tei,,,,,,,,,,,,
VanVogt_Homme,yes,,"van Vogt, Alfred Elton",1,male,USA,L'homme multiplié,,1976,1976,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,Kapitel nicht erkannt,,,,,,"Deutsch, Michel",The man with a thousand names,,,
Zelazny_Fusils,yes,,"Zelazny, Roger",1,male,USA,Les fusils d'avalon,,1976,1976,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Blunden, Ronald",The guns of Avalon,1972,,
Saint-Briac_Derniere,no,,"Saint Briac, André",1,,,La dernière épreuve,1976,1976,1976,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0558-4,tei,,,,,,,,,,,,
Janson_Or,yes,,"Janson, Marten",1,,SWE,L'or du dragon,1976,1976,1976,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0575-4,tei,,,,,,,,,,,,
Gary_Pseudo,no,rf,"Gary, Romain [Ajar, Émile]",1,male,FRA,Pseudo,1976,2013,1976,1970s,Mercure de France,,blanche,blanche,,tei,,,,,,,,,,,,
Andrevon_Desert,no,,"Andrevon, Jean-Pierre",1,male,FRA,Le désert du monde,,1977,1977,1970s,Denoël,Présence du futur,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Ballard_Vent,yes,,"Ballard, James Graham",1,male,GBR,Amoureuse malgré elle,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01850-7,tei,,Kapitel nicht durchgehend erkannt,,,,,,"Lathière, René",The Wind from Nowhere,,,
Brunner_Envers,yes,,"Brunner, John",1,male,GBR,L'envers du temps,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00922-2,tei,,,,,,,,"Huet, Jacqueline",The Wrong End of Time,1971,,
Coney_Immortels,yes ,,"Coney, Michaël",1,male,GBR,Immortels en conserve,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01304-1,tei,,,,,,,,"Goimard, Jacques",Friends come in Boxes,1973,,
Curval_Soupcon,no,,"Curval, Philippe",1,male,FRA,Un soupçon de néant,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00360-7,tei,,,,,,,,,,,,
Guegan_Pere,no,,"Guégan, Gérard",1,male,,Pére et Fils,,1977,1977,1970s,Grasset,,blanche,blanche,2-246-00515-9,tei,,,,,,,,,,,,
Japrisot_Ete,no,rv1032,"Japrisot, Sébastien",1,male,FRA,L'Été Meurtrier,1977,,1977,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Jeury_Sablier,no,,"Jeury, Michel",1,male,FRA,Le sablier vert,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01231-2,tei,,,,,,,,,,,,
Koontz_Miroirs,yes,,"Koontz, Dean",1,male,,Miroirs de sang,1977,1982,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01151-0,tei,,,,,,,,"Perrin, Maud",The Vision,,,
Magnan_Sang,no,rv1280,"Magnan, Pierre",1,male,FRA,Le Sang des Atrides,1977,,1977,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Manchette_Fatale,no,rv1068,"Manchette, Jean-Patrick",1,male,FRA,Fatale,1977,,1977,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Pelot_Barreaux,no,,"Pelot, Pierre",1,male,FRA,Les barreaux de l'Eden,,1977,1977,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Pelot_Delirium,no,,"Pelot, Pierre",1,male,FRA,Delirium Circus,,1977,1977,1970s,J'ai lu,Science-Fiction et Fantastique,scifi,populaire,2-277-11773-0,tei,,Kapitel nicht erkannt,,,,,,,,,,
Pelot_Foetus,no,,"Pelot, Pierre",1,male,FRA,Foetus-party,,1977,1977,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,,,(unknown),,
Pelot_Sourire,no,,"Pelot, Pierre",1,male,FRA,Le sourire des crabes,,1977,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00348-8,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Ryck_Intentions,no,rv0666,"Ryck, Francis",1,male,FRA,Nos Intentions sont Pacifiques,1977,,1977,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Sheckley_Erreurs,yes,,"Sheckley, Robert",1,male,USA,Les erreurs de joenes,1977,1986,1977,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01734-9,tei,,,,,,,,"Battin, Marcel",Journey beyond tomorrow,1962,,
Simak_Pelerinage,yes,,"Simak, Clifford D.",1,male,,Le pèlerinage enchanté,,1977,1977,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Saunier, Claude",Enchanted pilgrimage,1975,,
Simak_Planete,yes,,"Simak, Clifford D.",1,male,,La planète de Shakespeare,,1977,1977,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Saunier, Claude",Shakespeare's planet,1976,,
Wilhelm_Oiseaux,yes,,"Wilhelm, Kate",1,female,,"Hier, les oiseaux",,1977,1977,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Audoly, Sylvie",Where late the sweet birds sang,1976,,
Zelazny_Pierre,yes,,"Zelazny, Roger",1,male,USA,La pierre des étoiles,,1977,1977,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Wiznitzer, Martine",Doorways in the sand,1976,,
Maclean_Disparu,yes,,"McLean, Katherine",1,female,USA,Le disparu,1977,1977,1977,1970s,Opta,Anti-mondes,scifi,populaire,2-7201-0080-3,tei,,,,,,,,,,,,
Coupon_Pluie,no,,"Coupon, Henry",1,male,FRA,La pluie et le beau temps,1977,1977,1977,1970s,Librairie des Champs-Élysées,Le Masque,policier,populaire,2-7024-0677-7,tei,,,,,,,,,,,,
Gary_Charge,no,rf,"Gary, Romain",1,male,FRA,Charge d'âme,1977,2014,1977,1970s,Gallimard,,blanche,blanche,,tei,,,,,,,,,,,,
Gary_Clair,no,rf,"Gary, Romain",1,male,FRA,Clair de Femme,1977,2013,1977,1970s,Gallimard,,blanche,blanche,,tei,,,,,,,,,,,,
Andrevon_Paysages,no,,"Andrevon, Jean-Pierre",1,male,FRA,Paysages de mort,,1978,1978,1970s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Bialot_Salon,no,,"Bialot, Joseph",1,male,FRA,Le salon du prêt-à-saigner,,1978,1978,1970s,Gallimard,Série noire,policier,populaire,2-07-043548-2,tei,,"mit Teilen und Kapiteln; Kapitel erkannt, Teile nicht",,,,,,,,,,
Brunner_Productions,yes,,"Brunner, John",1,male,GBR,Les productions du temps,,1978,1978,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01593-1,tei,,S. 152-154 fehlen,,,,,,"Lathière, René",The Productions of Time,1967,,
Charmasson_Crepuscule,no,,"Charmasson, Guy",1,male,FRA,Le crépuscule des surhommes,1978,1978,1978,1970s,Marabout,bibliothèque marabout / science-fiction,scifi,populaire,,tei,,keine ISBN,,,,,,,,,,
Dard_Fais,no,rv1108,"Dard, Frédéric",1,male,FRA,Fais-Moi des choses,1978,,1978,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Henneberg_Anges,no,,"Henneberg, Nathalie Ch.",1,female,FRA,Les anges de la colère,,1978,1978,1970s,Le Masque,Science fiction,scifi,populaire,2-7024-0710-2,tei,,Sammlung von Kurzgeschichten,,,,,,,,,,
Jeury_Monde,no,,"Jeury, Michel",1,male,FRA,Le monde du Lignus,,1978,1978,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-01269-X,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Koontz_Monstre,yes,,"Koontz, Dean",1,male,,Le monstre et l'enfant,,1978,1978,1970s,Presses Pocket,Science-Fiction,scifi,populaire,2-266-00648-7,tei,,,,,,,,"Perrin, Maud",Beastchild,,,
Magnan_Commissaire,no,rv1277,"Magnan, Pierre",1,male,FRA,Le Commissaire dans la truffière,1978,,1978,1970s,(unknown),(unknown),policier,populaire,(unknown),tei,,keine <head>-tags vorhanden,,,,,,,,,,
Modiano_Rue,no,rv0236,"Modiano, Patrick",1,male,FRA,Rue des Boutiques obscures,1978,,1978,1970s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
